iter	MAE
1672	78.53307397
1673	78.52686026
1674	78.5073827
1675	78.5033856
1676	78.47990866
1677	78.47695284
1678	78.4559578
1679	78.42885359
1680	78.4189229
1681	78.41316893
1682	78.40712459
1683	78.39969579
1684	78.39618152
1685	78.39347765
1686	78.39109996
1687	78.38771092
1688	78.3764659
1689	78.34838823
1690	78.34694752
1691	78.34268579
1692	78.34116605
1693	78.33885208
1694	78.33078794
1695	78.32813921
1696	78.31957925
1697	78.31498003
1698	78.30838852
1699	78.29384089
1700	78.2717388
1701	78.2698522
1702	78.25482318
1703	78.24889127
1704	78.23448686
1705	78.23332689
1706	78.22857412
1707	78.21623808
1708	78.20332837
1709	78.19167041
1710	78.18844877
1711	78.17793115
1712	78.17458375
1713	78.16505598
1714	78.1344273
1715	78.13040391
1716	78.12492849
1717	78.11667475
1718	78.09103312
1719	78.08885078
1720	78.08582518
1721	78.07848486
1722	78.07547265
1723	78.03260751
1724	78.01208656
1725	78.00959964
1726	77.99192153
1727	77.96640482
1728	77.96512781
1729	77.94959201
1730	77.94827043
1731	77.93921253
1732	77.91613363
1733	77.90822271
1734	77.89802409
1735	77.89501835
1736	77.88831518
1737	77.88712328
1738	77.88412499
1739	77.86439837
1740	77.85864576
1741	77.85288196
1742	77.8385962
1743	77.83470777
1744	77.8321999
1745	77.76688471
1746	77.74225471
1747	77.73989851
1748	77.73626259
1749	77.73455096
1750	77.72847767
1751	77.72646509
1752	77.72366227
1753	77.71379937
1754	77.70403665
1755	77.67486559
1756	77.64882112
1757	77.62438563
1758	77.61006915
1759	77.59554939
1760	77.591849
1761	77.58026861
1762	77.56391308
1763	77.55059021
1764	77.5404627
1765	77.52997786
1766	77.52198654
1767	77.52009038
1768	77.51371202
1769	77.51167315
1770	77.50348815
1771	77.49917387
1772	77.49623716
1773	77.49073488
1774	77.4870638
1775	77.4823907
1776	77.47775033
1777	77.47563838
1778	77.46807858
1779	77.46366691
1780	77.45919084
1781	77.45561222
1782	77.45043894
1783	77.44058201
1784	77.43257911
1785	77.40167508
1786	77.38749433
1787	77.38419007
1788	77.38088186
1789	77.37723738
1790	77.36998481
1791	77.36314966
1792	77.35153995
1793	77.33735566
1794	77.33607196
1795	77.332632
1796	77.32609678
1797	77.32249145
1798	77.32137554
1799	77.31381406
1800	77.31003567
1801	77.30140526
1802	77.2946251
1803	77.27549778
1804	77.244969
1805	77.23814096
1806	77.23068915
1807	77.22967451
1808	77.21648615
1809	77.20745577
1810	77.20308882
1811	77.19687529
1812	77.19046268
1813	77.18836205
1814	77.18688272
1815	77.18390108
1816	77.16843378
1817	77.16133028
1818	77.13157728
1819	77.09981312
1820	77.09413535
1821	77.08324624
1822	77.06952304
1823	77.06834621
1824	77.05359088
1825	77.03609464
1826	77.03153548
1827	77.00035421
1828	76.99529075
1829	76.96410599
1830	76.95506939
1831	76.94978375
1832	76.94772032
1833	76.94075593
1834	76.92663901
1835	76.92090108
1836	76.90247388
1837	76.89754686
1838	76.88974388
1839	76.88339499
1840	76.85229711
1841	76.82858433
1842	76.82572605
1843	76.82186318
1844	76.82009274
1845	76.81140271
1846	76.80923443
1847	76.79630853
1848	76.79446458
1849	76.7710423
1850	76.76012803
1851	76.72561978
1852	76.72148063
1853	76.70529162
1854	76.70221771
1855	76.68189444
1856	76.66571266
1857	76.65566264
1858	76.64736152
1859	76.64571238
1860	76.62266604
1861	76.60587272
1862	76.58682246
1863	76.58503608
1864	76.57907953
1865	76.57104605
1866	76.56635815
1867	76.56454111
1868	76.55706928
1869	76.54998577
1870	76.54669642
1871	76.53916652
1872	76.53556267
1873	76.53461474
1874	76.53051759
1875	76.5243754
1876	76.51962631
1877	76.49728116
1878	76.48144526
1879	76.47220329
1880	76.46821926
1881	76.43718053
1882	76.43274433
1883	76.42639327
1884	76.41227256
1885	76.41084575
1886	76.40579233
1887	76.40036737
1888	76.38921614
1889	76.38109407
1890	76.37407736
1891	76.36579033
1892	76.35690221
1893	76.34799243
1894	76.34487864
1895	76.34307138
1896	76.33330442
1897	76.31345019
1898	76.30995007
1899	76.30771899
1900	76.30431664
1901	76.30216686
1902	76.29010737
1903	76.28796535
1904	76.27929465
1905	76.26028567
1906	76.25775683
1907	76.25529317
1908	76.25250236
1909	76.24850014
1910	76.24295373
1911	76.23081411
1912	76.22922201
1913	76.21970112
1914	76.21846678
1915	76.21278246
1916	76.20459949
1917	76.18899077
1918	76.15574828
1919	76.15191135
1920	76.14146651
1921	76.10569865
1922	76.10092804
1923	76.09955829
1924	76.08225933
1925	76.06897296
1926	76.06386603
1927	76.06181814
1928	76.05474835
1929	76.05045548
1930	76.04616713
1931	76.0443456
1932	76.04135955
1933	76.03759337
1934	76.03627577
1935	76.02279076
1936	76.01617745
1937	76.00874693
1938	76.00764969
1939	75.98279713
1940	75.97990231
1941	75.9699888
1942	75.96388368
1943	75.96211946
1944	75.94539623
1945	75.93651275
1946	75.92969529
1947	75.92351883
1948	75.90317873
1949	75.9005111
1950	75.89558209
1951	75.89126526
1952	75.88769079
1953	75.87006988
1954	75.86693464
1955	75.86177402
1956	75.83971309
1957	75.82536992
1958	75.8231841
1959	75.81835543
1960	75.81514747
1961	75.80901988
1962	75.79149092
1963	75.78352214
1964	75.777034
1965	75.76863486
1966	75.7659071
1967	75.7638201
1968	75.75578945
1969	75.74921377
1970	75.71915892
1971	75.69173224
1972	75.68108218
1973	75.67952405
1974	75.65552409
1975	75.64274638
1976	75.6365512
1977	75.63377954
1978	75.62968652
1979	75.62701493
1980	75.62350682
1981	75.58036747
1982	75.57678169
1983	75.57110309
1984	75.55769661
1985	75.55488896
1986	75.54402114
1987	75.52336789
1988	75.51893175
1989	75.51658104
1990	75.514744
1991	75.51043739
1992	75.49866988
1993	75.49769065
1994	75.47817271
1995	75.47493182
1996	75.46332836
1997	75.45689704
1998	75.44589682
1999	75.44352033
2000	75.44194503
2001	75.43390171
2002	75.43258965
2003	75.40275571
2004	75.39480992
2005	75.39135964
2006	75.38868451
2007	75.3638623
2008	75.35308507
2009	75.34538263
2010	75.33696704
2011	75.33262468
2012	75.33205875
2013	75.32742234
2014	75.32164219
2015	75.31839703
2016	75.31115961
2017	75.29177641
2018	75.27586921
2019	75.26776448
2020	75.26561091
2021	75.26176695
2022	75.23172423
2023	75.22910773
2024	75.20973391
2025	75.18926242
2026	75.17662066
2027	75.17163832
2028	75.15668326
2029	75.14802477
2030	75.13637969
2031	75.13405638
2032	75.12382643
2033	75.11759914
2034	75.0764755
2035	75.0729206
2036	75.07148564
2037	75.05502927
2038	75.04178124
2039	75.0374544
2040	75.03411871
2041	75.03134039
2042	75.0271664
2043	75.00779987
2044	74.99842984
2045	74.99174205
2046	74.989346
2047	74.98599779
2048	74.98266391
2049	74.980545
2050	74.96885052
2051	74.93994421
2052	74.93803365
2053	74.92237393
2054	74.91017495
2055	74.90233133
2056	74.88596994
2057	74.88428464
2058	74.88099863
2059	74.87279816
2060	74.87096169
2061	74.86842104
2062	74.8663591
2063	74.8642033
2064	74.8448046
2065	74.84039098
2066	74.8178069
2067	74.76174131
2068	74.75710287
2069	74.74082897
2070	74.73642614
2071	74.72339512
2072	74.71806902
2073	74.71382782
2074	74.70888996
2075	74.68303387
2076	74.67876259
2077	74.67738096
2078	74.66839721
2079	74.6661081
2080	74.65475752
2081	74.64775536
2082	74.63481695
2083	74.61990111
2084	74.61752931
2085	74.60157438
2086	74.59737533
2087	74.58983917
2088	74.58058531
2089	74.56217369
2090	74.55390479
2091	74.54850574
2092	74.54511144
2093	74.5395083
2094	74.52479792
2095	74.49569637
2096	74.49176353
2097	74.48683105
2098	74.48315149
2099	74.48014547
2100	74.46727418
2101	74.46181261
2102	74.45733351
2103	74.45123442
2104	74.44833175
2105	74.44464481
2106	74.42548493
2107	74.41579828
2108	74.41180674
2109	74.39769922
2110	74.39671629
2111	74.38608656
2112	74.37674473
2113	74.37214239
2114	74.36663781
2115	74.35939603
2116	74.34868174
2117	74.33719696
2118	74.33518242
2119	74.3237219
2120	74.31724501
2121	74.28352854
2122	74.27974082
2123	74.27540521
2124	74.27022181
2125	74.25910227
2126	74.22187507
2127	74.20840834
2128	74.17558068
2129	74.16755298
2130	74.16495736
2131	74.1586551
2132	74.13931856
2133	74.13803982
2134	74.13258898
2135	74.13091718
2136	74.1293938
2137	74.12439757
2138	74.11741011
2139	74.10902084
2140	74.09461831
2141	74.09200354
2142	74.08273397
2143	74.07915825
2144	74.07525458
2145	74.06758013
2146	74.06579286
2147	74.05230204
2148	74.05033433
2149	74.04337225
2150	74.01762224
2151	74.01683266
2152	73.98819567
2153	73.98244013
2154	73.97943668
2155	73.97568732
2156	73.9733013
2157	73.96612467
2158	73.96128092
2159	73.95596607
2160	73.95255376
2161	73.93684783
2162	73.93449298
2163	73.91604926
2164	73.89319692
2165	73.88700883
2166	73.88170229
2167	73.87071935
2168	73.86877415
2169	73.86621712
2170	73.86182786
2171	73.85257718
2172	73.84592532
2173	73.84307428
2174	73.84063739
2175	73.8226419
2176	73.79722601
2177	73.77652004
2178	73.77484842
2179	73.77280336
2180	73.76986276
2181	73.76676078
2182	73.70357824
2183	73.69059308
2184	73.68065334
2185	73.67428486
2186	73.65129639
2187	73.65002451
2188	73.6237718
2189	73.61632263
2190	73.6024266
2191	73.57159898
2192	73.55429267
2193	73.54705522
2194	73.53565814
2195	73.53036065
2196	73.52745353
2197	73.52637404
2198	73.52356914
2199	73.52231644
2200	73.510653
2201	73.50299918
2202	73.50044836
2203	73.49432604
2204	73.4907516
2205	73.48371772
2206	73.48123408
2207	73.47163557
2208	73.46167035
2209	73.45916033
2210	73.45345855
2211	73.44881828
2212	73.44715257
2213	73.44204982
2214	73.43901737
2215	73.43620799
2216	73.43239965
2217	73.42260028
2218	73.42081482
2219	73.41800888
2220	73.41139863
2221	73.408247
2222	73.40428845
2223	73.39070265
2224	73.38763329
2225	73.38526479
2226	73.38203909
2227	73.3694601
2228	73.36423362
2229	73.35771888
2230	73.35401382
2231	73.34817498
2232	73.34195344
2233	73.33787618
2234	73.32722038
2235	73.31732309
2236	73.31653078
2237	73.30453626
2238	73.29775308
2239	73.29301313
2240	73.28747836
2241	73.28344635
2242	73.28111459
2243	73.27588888
2244	73.27358201
2245	73.26946467
2246	73.2483727
2247	73.21973782
2248	73.21811931
2249	73.1996908
2250	73.19632703
2251	73.18903533
2252	73.18402687
2253	73.18119317
2254	73.17717312
2255	73.15688931
2256	73.143119
2257	73.13576536
2258	73.10506359
2259	73.09486173
2260	73.0794939
2261	73.0743814
2262	73.06736997
2263	73.0587078
2264	73.0541701
2265	73.05099736
2266	73.04494064
2267	73.03903511
2268	73.03458177
2269	73.03272056
2270	73.02349672
2271	73.01634465
2272	73.00766049
2273	73.00393242
2274	73.00021909
2275	72.98922331
2276	72.98529813
2277	72.98060092
2278	72.97896215
2279	72.97046312
2280	72.96786731
2281	72.9551158
2282	72.94809655
2283	72.94541797
2284	72.94057644
2285	72.93456098
2286	72.92497858
2287	72.90127572
2288	72.89858597
2289	72.89487243
2290	72.89399425
2291	72.88704188
2292	72.88554947
2293	72.88068831
2294	72.87703761
2295	72.86009328
2296	72.85736285
2297	72.85425052
2298	72.85049085
2299	72.84214036
2300	72.82068304
2301	72.81628427
2302	72.81400798
2303	72.81134935
2304	72.80801442
2305	72.79438599
2306	72.77749533
2307	72.77582029
2308	72.75986691
2309	72.75300714
2310	72.74169609
2311	72.73661921
2312	72.73268794
2313	72.72496859
2314	72.72077529
2315	72.71703133
2316	72.71344643
2317	72.7003664
2318	72.68867493
2319	72.67975969
2320	72.65078893
2321	72.64513974
2322	72.62993537
2323	72.62698905
2324	72.62112796
2325	72.59371327
2326	72.58362292
2327	72.57618172
2328	72.57412115
2329	72.57124924
2330	72.5621241
2331	72.56073219
2332	72.55803357
2333	72.55722464
2334	72.54904546
2335	72.54420017
2336	72.51041005
2337	72.50382572
2338	72.50033208
2339	72.49467028
2340	72.4838849
2341	72.48021872
2342	72.47468142
2343	72.46460906
2344	72.46120488
2345	72.45909081
2346	72.45817998
2347	72.45454437
2348	72.45162956
2349	72.44372926
2350	72.43425222
2351	72.43138149
2352	72.41011033
2353	72.40405355
2354	72.40085951
2355	72.38790799
2356	72.38270035
2357	72.37329899
2358	72.36655012
2359	72.36222533
2360	72.35818702
2361	72.35324527
2362	72.33991898
2363	72.32780129
2364	72.3258939
2365	72.31937056
2366	72.30870028
2367	72.30769782
2368	72.29666895
2369	72.29104132
2370	72.27871765
2371	72.26454458
2372	72.26097263
2373	72.25148212
2374	72.24324699
2375	72.23879153
2376	72.22751326
2377	72.22482203
2378	72.22318492
2379	72.21879109
2380	72.2146045
2381	72.20540365
2382	72.19601239
2383	72.19332004
2384	72.18198875
2385	72.17913547
2386	72.17797347
2387	72.17693951
2388	72.17270153
2389	72.17045226
2390	72.16491537
2391	72.16206602
2392	72.15929074
2393	72.15768945
2394	72.15493153
2395	72.15044675
2396	72.14783246
2397	72.14224985
2398	72.1272428
2399	72.12634631
2400	72.12188596
2401	72.12129576
2402	72.11039266
2403	72.09630523
2404	72.08377239
2405	72.06874028
2406	72.05766174
2407	72.05589914
2408	72.0515289
2409	72.04581926
2410	72.0435156
2411	72.03747318
2412	72.03623334
2413	72.03493879
2414	72.03307053
2415	72.03045583
2416	72.02955173
2417	72.02713545
2418	72.01840246
2419	72.01634656
2420	72.01281624
2421	72.00570361
2422	72.00115242
2423	71.99433856
2424	71.98565421
2425	71.97115807
2426	71.96946685
2427	71.96070954
2428	71.94764679
2429	71.93995135
2430	71.93853451
2431	71.9319965
2432	71.92068274
2433	71.91003319
2434	71.9096196
2435	71.90508216
2436	71.8912159
2437	71.88840631
2438	71.87440866
2439	71.87140142
2440	71.85673068
2441	71.85576748
2442	71.85419958
2443	71.83989868
2444	71.83383555
2445	71.83196713
2446	71.82161143
2447	71.81102736
2448	71.80492186
2449	71.78643388
2450	71.78085465
2451	71.77903754
2452	71.76795141
2453	71.76405576
2454	71.76316303
2455	71.75705541
2456	71.75293143
2457	71.74940706
2458	71.74357163
2459	71.73536347
2460	71.73317305
2461	71.71444749
2462	71.71331062
2463	71.70357179
2464	71.69869482
2465	71.68591895
2466	71.6852763
2467	71.68211803
2468	71.68002649
2469	71.67403788
2470	71.66641428
2471	71.66432467
2472	71.65952287
2473	71.64972414
2474	71.64285983
2475	71.63649342
2476	71.63166637
2477	71.62224542
2478	71.61525657
2479	71.61274815
2480	71.61177153
2481	71.59719625
2482	71.5807542
2483	71.56258433
2484	71.55595493
2485	71.54007849
2486	71.52471082
2487	71.521976
2488	71.52042646
2489	71.50757429
2490	71.50440035
2491	71.50277472
2492	71.45732054
2493	71.44031672
2494	71.43818898
2495	71.43625122
2496	71.4276097
2497	71.42672722
2498	71.42507222
2499	71.42332095
2500	71.41691559
2501	71.39100906
2502	71.38960999
2503	71.38272612
2504	71.38011816
2505	71.37929455
2506	71.37098355
2507	71.36350808
2508	71.35326208
2509	71.34431251
2510	71.34374604
2511	71.34070318
2512	71.3349918
2513	71.3337342
2514	71.32669896
2515	71.32301177
2516	71.31856054
2517	71.31486489
2518	71.30763978
2519	71.29812
2520	71.29341472
2521	71.28085983
2522	71.27853173
2523	71.27361566
2524	71.25255988
2525	71.25050903
2526	71.24837215
2527	71.24546724
2528	71.2265784
2529	71.22555821
2530	71.21307724
2531	71.21046622
2532	71.20642345
2533	71.19413895
2534	71.18960526
2535	71.18644593
2536	71.18099904
2537	71.18013047
2538	71.15566061
2539	71.14880209
2540	71.1392325
2541	71.13136371
2542	71.12678349
2543	71.12082112
2544	71.11887689
2545	71.11425521
2546	71.10594441
2547	71.10243225
2548	71.09004679
2549	71.08086606
2550	71.06072762
2551	71.05811573
2552	71.05542632
2553	71.04989352
2554	71.04625366
2555	71.04499042
2556	71.0438913
2557	71.04132496
2558	71.03875682
2559	71.03649929
2560	71.0301647
2561	71.01078123
2562	71.00652673
2563	71.00263476
2564	70.99745207
2565	70.99362167
2566	70.97173125
2567	70.97130456
2568	70.96959915
2569	70.94992742
2570	70.9412564
2571	70.93559302
2572	70.93321014
2573	70.9317604
2574	70.92849251
2575	70.92226896
2576	70.89669576
2577	70.88326436
2578	70.88033986
2579	70.87684914
2580	70.87522049
2581	70.8739177
2582	70.87245311
2583	70.87124982
2584	70.85929185
2585	70.84951648
2586	70.84474092
2587	70.82078109
2588	70.81778358
2589	70.81463481
2590	70.80473302
2591	70.79665621
2592	70.78299031
2593	70.78083643
2594	70.77786743
2595	70.77372508
2596	70.77199113
2597	70.74701066
2598	70.74615718
2599	70.74498912
2600	70.73972339
2601	70.73070551
2602	70.72612081
2603	70.72106049
2604	70.71789792
2605	70.70994568
2606	70.6893215
2607	70.67629507
2608	70.66519803
2609	70.65757207
2610	70.64957437
2611	70.64605579
2612	70.64490188
2613	70.63953127
2614	70.62796815
2615	70.62662689
2616	70.62044787
2617	70.6175738
2618	70.61279745
2619	70.60846048
2620	70.60751657
2621	70.59923976
2622	70.59575729
2623	70.5940866
2624	70.59145317
2625	70.58309658
2626	70.57998962
2627	70.54844353
2628	70.54263803
2629	70.53494822
2630	70.53163589
2631	70.51001235
2632	70.50118956
2633	70.49919534
2634	70.49477264
2635	70.47797905
2636	70.47548721
2637	70.46954596
2638	70.45482764
2639	70.43745719
2640	70.43453623
2641	70.4201628
2642	70.41734398
2643	70.41570811
2644	70.40471079
2645	70.39935162
2646	70.39098643
2647	70.38638804
2648	70.38502594
2649	70.3805315
2650	70.37976262
2651	70.37285275
2652	70.35852343
2653	70.3481116
2654	70.34629592
2655	70.33795963
2656	70.33494893
2657	70.33426399
2658	70.33155815
2659	70.32683601
2660	70.32497018
2661	70.32424135
2662	70.32244419
2663	70.31238314
2664	70.31098543
2665	70.30736353
2666	70.30167438
2667	70.29520804
2668	70.29231416
2669	70.28984532
2670	70.28893454
2671	70.28725231
2672	70.27633775
2673	70.27411979
2674	70.2710406
2675	70.26242597
2676	70.2549829
2677	70.23333715
2678	70.23243733
2679	70.23076679
2680	70.22887302
2681	70.22537836
2682	70.22362114
2683	70.22067459
2684	70.21778127
2685	70.21034938
2686	70.20324361
2687	70.19765279
2688	70.19433944
2689	70.1905943
2690	70.18906436
2691	70.18795147
2692	70.17254382
2693	70.17116992
2694	70.16577055
2695	70.16417654
2696	70.15954483
2697	70.15401539
2698	70.13112788
2699	70.12960159
2700	70.1154843
2701	70.10399964
2702	70.09681024
2703	70.0924744
2704	70.09069895
2705	70.07938438
2706	70.06700366
2707	70.06594568
2708	70.06055161
2709	70.05739096
2710	70.04887858
2711	70.03527246
2712	70.02846753
2713	70.02740034
2714	70.02201918
2715	70.00396475
2716	70.00124328
2717	70.00018169
2718	69.9957944
2719	69.98710236
2720	69.98255468
2721	69.97548915
2722	69.96903359
2723	69.96043661
2724	69.95097352
2725	69.94985638
2726	69.94809098
2727	69.93982904
2728	69.93266981
2729	69.93124816
2730	69.9254469
2731	69.92430157
2732	69.9225875
2733	69.91215781
2734	69.91167245
2735	69.89553829
2736	69.88993772
2737	69.88695287
2738	69.88214455
2739	69.87716134
2740	69.87516116
2741	69.87109459
2742	69.86544215
2743	69.85893401
2744	69.84826752
2745	69.84467091
2746	69.84403924
2747	69.84230714
2748	69.84068546
2749	69.8396117
2750	69.83847465
2751	69.83661907
2752	69.83348838
2753	69.83102934
2754	69.8256026
2755	69.82237449
2756	69.80781354
2757	69.80300536
2758	69.80077878
2759	69.79542173
2760	69.77821168
2761	69.77219152
2762	69.77023439
2763	69.75500539
2764	69.7535957
2765	69.72908866
2766	69.72379403
2767	69.72302895
2768	69.72135079
2769	69.71941648
2770	69.71663597
2771	69.71448975
2772	69.71209326
2773	69.67496615
2774	69.66746288
2775	69.66383742
2776	69.64354486
2777	69.63650791
2778	69.62627867
2779	69.62437473
2780	69.62271093
2781	69.62086001
2782	69.61977679
2783	69.61716015
2784	69.60724016
2785	69.57910637
2786	69.57563795
2787	69.57360979
2788	69.57241795
2789	69.56675251
2790	69.56497321
2791	69.5614212
2792	69.55998124
2793	69.55655277
2794	69.5553586
2795	69.54914478
2796	69.52889481
2797	69.52608405
2798	69.52217842
2799	69.51596266
2800	69.51501402
2801	69.5122932
2802	69.51007317
2803	69.49364525
2804	69.48893898
2805	69.48819001
2806	69.47456872
2807	69.46660086
2808	69.46599969
2809	69.46069321
2810	69.45576942
2811	69.45065901
2812	69.44520764
2813	69.43488462
2814	69.41829735
2815	69.40223111
2816	69.39793434
2817	69.3889031
2818	69.38042366
2819	69.36700429
2820	69.36509078
2821	69.363371
2822	69.36099352
2823	69.35910387
2824	69.35697766
2825	69.35441314
2826	69.34145145
2827	69.3378102
2828	69.33725172
2829	69.33091473
2830	69.32566144
2831	69.32164088
2832	69.31964905
2833	69.31601543
2834	69.30602777
2835	69.29593205
2836	69.28985821
2837	69.28660105
2838	69.28463538
2839	69.27300476
2840	69.25940013
2841	69.23766327
2842	69.23688893
2843	69.23605272
2844	69.22526697
2845	69.22184734
2846	69.21021464
2847	69.20786422
2848	69.1985746
2849	69.19665317
2850	69.19019717
2851	69.18834317
2852	69.17155816
2853	69.16452418
2854	69.16245775
2855	69.15689305
2856	69.1556978
2857	69.15423503
2858	69.12950606
2859	69.12383176
2860	69.12180423
2861	69.11847535
2862	69.11447404
2863	69.10928641
2864	69.10747338
2865	69.10660907
2866	69.10052767
2867	69.09682879
2868	69.09644589
2869	69.08704774
2870	69.08068214
2871	69.07602868
2872	69.07333973
2873	69.0697501
2874	69.06756476
2875	69.06430582
2876	69.06302376
2877	69.05408299
2878	69.05348428
2879	69.04629467
2880	69.04533448
2881	69.04173243
2882	69.03120756
2883	69.02907539
2884	69.0160206
2885	69.01376199
2886	69.01090629
2887	69.00233858
2888	69.00099016
2889	68.99976041
2890	68.99698923
2891	68.99182478
2892	68.99069847
2893	68.98737507
2894	68.98300336
2895	68.98248602
2896	68.98016571
2897	68.97808747
2898	68.96950856
2899	68.95620098
2900	68.95237733
2901	68.95049766
2902	68.94913525
2903	68.93731644
2904	68.93115434
2905	68.92573424
2906	68.91514247
2907	68.9135904
2908	68.90463071
2909	68.90028741
2910	68.89724256
2911	68.8959058
2912	68.88068282
2913	68.86529433
2914	68.84761865
2915	68.84677223
2916	68.82147841
2917	68.81908359
2918	68.81628956
2919	68.81103459
2920	68.79856375
2921	68.79273784
2922	68.79158449
2923	68.79022212
2924	68.77913387
2925	68.77387445
2926	68.77222153
2927	68.77058855
2928	68.76938239
2929	68.76453278
2930	68.7607338
2931	68.75906644
2932	68.74908756
2933	68.74357461
2934	68.73979317
2935	68.73570265
2936	68.73218416
2937	68.72909652
2938	68.72824591
2939	68.72598827
2940	68.72319991
2941	68.71944983
2942	68.71497296
2943	68.69977034
2944	68.6952293
2945	68.69266221
2946	68.68605118
2947	68.67972984
2948	68.67309739
2949	68.67046556
2950	68.66848142
2951	68.66517635
2952	68.65848816
2953	68.65718917
2954	68.65279726
2955	68.65013714
2956	68.64538902
2957	68.64491575
2958	68.64008968
2959	68.62647957
2960	68.62204482
2961	68.61458444
2962	68.60055117
2963	68.58554002
2964	68.58166525
2965	68.57982671
2966	68.57731572
2967	68.57328535
2968	68.56946739
2969	68.56689622
2970	68.55555386
2971	68.55110116
2972	68.54986479
2973	68.54781337
2974	68.54696359
2975	68.54157977
2976	68.53403915
2977	68.5305457
2978	68.52534137
2979	68.52419961
2980	68.52140612
2981	68.51946563
2982	68.51720078
2983	68.5095308
2984	68.50795282
2985	68.48830855
2986	68.48013319
2987	68.47292036
2988	68.45346483
2989	68.45177711
2990	68.45042499
2991	68.44984392
2992	68.43852268
2993	68.43593683
2994	68.43514125
2995	68.43111057
2996	68.42982119
2997	68.42862051
2998	68.42759446
2999	68.41179035
3000	68.40816983
3001	68.39654398
3002	68.38889724
3003	68.38716416
3004	68.38507151
3005	68.38073273
3006	68.37963196
3007	68.37818491
3008	68.37738811
3009	68.37645626
3010	68.37392477
3011	68.3724029
3012	68.35324086
3013	68.34495578
3014	68.34354874
3015	68.33372768
3016	68.33330022
3017	68.3301563
3018	68.32467805
3019	68.32363514
3020	68.32243404
3021	68.32106959
3022	68.31404722
3023	68.30860136
3024	68.30612664
3025	68.3009627
3026	68.29255521
3027	68.29109492
3028	68.28599826
3029	68.28429079
3030	68.27508478
3031	68.27084532
3032	68.27047896
3033	68.26513391
3034	68.25283146
3035	68.24965197
3036	68.24629295
3037	68.24321313
3038	68.24228135
3039	68.24035139
3040	68.23740215
3041	68.23522205
3042	68.23092023
3043	68.21769875
3044	68.21405113
3045	68.20272806
3046	68.20216254
3047	68.19219008
3048	68.1907113
3049	68.18926254
3050	68.18649621
3051	68.18333987
3052	68.18106494
3053	68.18044651
3054	68.17251688
3055	68.17117345
3056	68.16327683
3057	68.15997703
3058	68.15060866
3059	68.14779834
3060	68.14713672
3061	68.14559028
3062	68.13653327
3063	68.12519688
3064	68.10792607
3065	68.07873479
3066	68.07801007
3067	68.07275816
3068	68.07195996
3069	68.07117138
3070	68.06800525
3071	68.06628726
3072	68.05152957
3073	68.05076092
3074	68.03031516
3075	68.02569671
3076	68.0210574
3077	68.01846742
3078	68.01750499
3079	68.01632718
3080	68.00545272
3081	68.00350037
3082	68.00014407
3083	67.98374814
3084	67.97449462
3085	67.9689731
3086	67.96545965
3087	67.96276292
3088	67.9503139
3089	67.94862148
3090	67.93142378
3091	67.92671281
3092	67.92252366
3093	67.91752777
3094	67.90828335
3095	67.90490708
3096	67.89929927
3097	67.88910783
3098	67.87403744
3099	67.87230926
3100	67.86988514
3101	67.86765413
3102	67.86487546
3103	67.86355413
3104	67.85462866
3105	67.84298028
3106	67.83484912
3107	67.83300029
3108	67.8266604
3109	67.81170465
3110	67.8108127
3111	67.80819618
3112	67.80240591
3113	67.80090971
3114	67.79501996
3115	67.79170892
3116	67.78674352
3117	67.77872585
3118	67.77686009
3119	67.77336213
3120	67.76939527
3121	67.76711171
3122	67.76154623
3123	67.75711922
3124	67.75323427
3125	67.7498308
3126	67.74789384
3127	67.74697469
3128	67.74334286
3129	67.73896008
3130	67.72777357
3131	67.72234571
3132	67.71514816
3133	67.71369098
3134	67.70314654
3135	67.69581087
3136	67.68736646
3137	67.68601893
3138	67.68510307
3139	67.676551
3140	67.6718772
3141	67.66901234
3142	67.66426268
3143	67.65874254
3144	67.65639634
3145	67.64358083
3146	67.62968815
3147	67.61918626
3148	67.6161434
3149	67.61421472
3150	67.61281265
3151	67.59796293
3152	67.59760593
3153	67.59583283
3154	67.59516345
3155	67.59320163
3156	67.57682644
3157	67.57111008
3158	67.56920663
3159	67.5657233
3160	67.5599332
3161	67.55765736
3162	67.55078631
3163	67.54706161
3164	67.54022125
3165	67.52467005
3166	67.50792605
3167	67.49816118
3168	67.49614284
3169	67.49284873
3170	67.49159323
3171	67.46457275
3172	67.46275215
3173	67.45851336
3174	67.43346311
3175	67.4323579
3176	67.4314055
3177	67.42788632
3178	67.42484367
3179	67.42059425
3180	67.41990486
3181	67.41754296
3182	67.41336451
3183	67.41256785
3184	67.40735734
3185	67.40560676
3186	67.39072268
3187	67.3899178
3188	67.38889076
3189	67.38433999
3190	67.37368307
3191	67.37314504
3192	67.37200968
3193	67.3607772
3194	67.35824369
3195	67.35342928
3196	67.35243767
3197	67.34914693
3198	67.3477722
3199	67.34495616
3200	67.3417933
3201	67.33892484
3202	67.33692786
3203	67.33595098
3204	67.33541373
3205	67.33188087
3206	67.32852008
3207	67.31846643
3208	67.31249143
3209	67.29157307
3210	67.28685109
3211	67.28489974
3212	67.28063483
3213	67.27818478
3214	67.27660003
3215	67.27481414
3216	67.27013466
3217	67.26531557
3218	67.26184573
3219	67.26070281
3220	67.25259422
3221	67.24707703
3222	67.24425735
3223	67.24372543
3224	67.24314005
3225	67.23580917
3226	67.22220822
3227	67.20851751
